[Header]																																																																																																															
GSGX Version	1.9.0																																																																																																														
Report Date	4.4.2013 12:24:09																																																																																																														
Project	40413																																																																																																														
Group Set	40413																																																																																																														
Analysis	040413_nonorm_nobkgd																																																																																																														
Normalization	none																																																																																																														
[Group Probe Profile]																																																																																																															
TargetID	ProbeID	9269324046_A.AVG_Signal	9269324046_A.MIN_Signal	9269324046_A.MAX_Signal	9269324046_A.NARRAYS	9269324046_A.ARRAY_STDEV	9269324046_A.BEAD_STDERR	9269324046_A.Avg_NBEADS	9269324046_A.Detection Pval	9269324046_B.AVG_Signal	9269324046_B.MIN_Signal	9269324046_B.MAX_Signal	9269324046_B.NARRAYS	9269324046_B.ARRAY_STDEV	9269324046_B.BEAD_STDERR	9269324046_B.Avg_NBEADS	9269324046_B.Detection Pval	9269324046_C.AVG_Signal	9269324046_C.MIN_Signal	9269324046_C.MAX_Signal	9269324046_C.NARRAYS	9269324046_C.ARRAY_STDEV	9269324046_C.BEAD_STDERR	9269324046_C.Avg_NBEADS	9269324046_C.Detection Pval	9269324046_D.AVG_Signal	9269324046_D.MIN_Signal	9269324046_D.MAX_Signal	9269324046_D.NARRAYS	9269324046_D.ARRAY_STDEV	9269324046_D.BEAD_STDERR	9269324046_D.Avg_NBEADS	9269324046_D.Detection Pval	9269324046_E.AVG_Signal	9269324046_E.MIN_Signal	9269324046_E.MAX_Signal	9269324046_E.NARRAYS	9269324046_E.ARRAY_STDEV	9269324046_E.BEAD_STDERR	9269324046_E.Avg_NBEADS	9269324046_E.Detection Pval	9269324046_F.AVG_Signal	9269324046_F.MIN_Signal	9269324046_F.MAX_Signal	9269324046_F.NARRAYS	9269324046_F.ARRAY_STDEV	9269324046_F.BEAD_STDERR	9269324046_F.Avg_NBEADS	9269324046_F.Detection Pval	9269324046_G.AVG_Signal	9269324046_G.MIN_Signal	9269324046_G.MAX_Signal	9269324046_G.NARRAYS	9269324046_G.ARRAY_STDEV	9269324046_G.BEAD_STDERR	9269324046_G.Avg_NBEADS	9269324046_G.Detection Pval	9269324046_H.AVG_Signal	9269324046_H.MIN_Signal	9269324046_H.MAX_Signal	9269324046_H.NARRAYS	9269324046_H.ARRAY_STDEV	9269324046_H.BEAD_STDERR	9269324046_H.Avg_NBEADS	9269324046_H.Detection Pval	9269324046_I.AVG_Signal	9269324046_I.MIN_Signal	9269324046_I.MAX_Signal	9269324046_I.NARRAYS	9269324046_I.ARRAY_STDEV	9269324046_I.BEAD_STDERR	9269324046_I.Avg_NBEADS	9269324046_I.Detection Pval	9269324046_J.AVG_Signal	9269324046_J.MIN_Signal	9269324046_J.MAX_Signal	9269324046_J.NARRAYS	9269324046_J.ARRAY_STDEV	9269324046_J.BEAD_STDERR	9269324046_J.Avg_NBEADS	9269324046_J.Detection Pval	9269324046_K.AVG_Signal	9269324046_K.MIN_Signal	9269324046_K.MAX_Signal	9269324046_K.NARRAYS	9269324046_K.ARRAY_STDEV	9269324046_K.BEAD_STDERR	9269324046_K.Avg_NBEADS	9269324046_K.Detection Pval	9269324046_L.AVG_Signal	9269324046_L.MIN_Signal	9269324046_L.MAX_Signal	9269324046_L.NARRAYS	9269324046_L.ARRAY_STDEV	9269324046_L.BEAD_STDERR	9269324046_L.Avg_NBEADS	9269324046_L.Detection Pval	SPECIES	SOURCE	SEARCH_KEY	TRANSCRIPT	ILMN_GENE	SOURCE_REFERENCE_ID	REFSEQ_ID	UNIGENE_ID	ENTREZ_GENE_ID	GI	ACCESSION	SYMBOL	PROTEIN_PRODUCT	PROBE_ID
ABCC6P1	4050386	111.2	111.2	111.2	1	NaN	2.554	25	0.30909	114.2	114.2	114.2	1	NaN	2.182	27	0.18312	119.1	119.1	119.1	1	NaN	4.307	22	0.1013	115.5	115.5	115.5	1	NaN	4.405	24	0.16494	110.5	110.5	110.5	1	NaN	2.946	28	0.36883	118.2	118.2	118.2	1	NaN	3.832	19	0.16623	112.8	112.8	112.8	1	NaN	2.914	25	0.15325	116.5	116.5	116.5	1	NaN	3.747	25	0.25195	118.5	118.5	118.5	1	NaN	3.584	30	0.18701	102.8	102.8	102.8	1	NaN	3.635	16	0.83766	112.8	112.8	112.8	1	NaN	6.273	16	0.15974	111.1	111.1	111.1	1	NaN	4.855	17	0.33377	Homo sapiens	RefSeq	NR_003569.1	ILMN_308934	ABCC6P1	NR_003569.1	NR_003569.1		653190	148806898	NR_003569.1	ABCC6P1		ILMN_3246902
ABCC6P2	1340162	143.3	143.3	143.3	1	NaN	5.724	32	0.0013	124	124	124	1	NaN	3.723	32	0.03636	129	129	129	1	NaN	5.065	22	0.01818	128.9	128.9	128.9	1	NaN	3.575	35	0.02597	137.1	137.1	137.1	1	NaN	5.948	25	0.00519	137.6	137.6	137.6	1	NaN	5.305	25	0.01039	131.1	131.1	131.1	1	NaN	5.202	22	0.00519	138.1	138.1	138.1	1	NaN	6.981	26	0.00779	124.8	124.8	124.8	1	NaN	3.968	27	0.05844	136.5	136.5	136.5	1	NaN	4.711	20	0.00519	124.9	124.9	124.9	1	NaN	3.973	29	0.01688	125.9	125.9	125.9	1	NaN	4.422	20	0.03117	Homo sapiens	RefSeq	NR_023387.1	ILMN_365568	ABCC6P2	NR_023387.1	NR_023387.1		730013	190341053	NR_023387.1	ABCC6P2		ILMN_3244070
ABCC8	4850086	103.9	103.9	103.9	1	NaN	3.309	22	0.72078	103	103	103	1	NaN	2.361	23	0.75714	104.5	104.5	104.5	1	NaN	5.051	22	0.72987	103.3	103.3	103.3	1	NaN	2.988	28	0.75714	98.4	98.4	98.4	1	NaN	2.955	21	0.95065	107.6	107.6	107.6	1	NaN	3.867	22	0.7	96.7	96.7	96.7	1	NaN	3.715	23	0.93636	103.8	103.8	103.8	1	NaN	4.796	20	0.87532	105.4	105.4	105.4	1	NaN	1.998	11	0.82987	108.1	108.1	108.1	1	NaN	3.679	25	0.57273	103.6	103.6	103.6	1	NaN	4.293	20	0.60779	103.1	103.1	103.1	1	NaN	4.001	24	0.76494	Homo sapiens	RefSeq	NM_000352.2	ILMN_181441	ABCC8	NM_000352.3	NM_000352.3		6833	118582254	NM_000352.3	ABCC8	NP_000343.2	ILMN_1767129
ABCC9	3370408	121.4	121.4	121.4	1	NaN	5.898	20	0.07273	124.3	124.3	124.3	1	NaN	7.939	12	0.03506	121.2	121.2	121.2	1	NaN	5.749	15	0.06753	128.4	128.4	128.4	1	NaN	6.094	19	0.02597	114.3	114.3	114.3	1	NaN	4.01	20	0.21039	109.2	109.2	109.2	1	NaN	3.03	19	0.59351	128.6	128.6	128.6	1	NaN	6.015	20	0.00909	118.5	118.5	118.5	1	NaN	4.912	14	0.18831	118	118	118	1	NaN	5.185	8	0.2026	114.9	114.9	114.9	1	NaN	4.015	20	0.25584	122.7	122.7	122.7	1	NaN	5.756	16	0.02208	108.5	108.5	108.5	1	NaN	3.089	5	0.46364	Homo sapiens	RefSeq	NM_005691.1	ILMN_7275	ABCC9	NM_005691.1	NM_005691.1		10060	5032134	NM_005691.1	ABCC9	NP_005682.1	ILMN_1746196
ABCC9	4040025	112.3	112.3	112.3	1	NaN	6.982	13	0.27013	116.3	116.3	116.3	1	NaN	4.533	25	0.14026	120	120	120	1	NaN	4.006	14	0.08571	120.8	120.8	120.8	1	NaN	4.918	18	0.06753	120.2	120.2	120.2	1	NaN	4.48	28	0.09091	115.4	115.4	115.4	1	NaN	3.827	20	0.26364	122.4	122.4	122.4	1	NaN	4.915	18	0.02727	123.2	123.2	123.2	1	NaN	4.953	22	0.0961	122.2	122.2	122.2	1	NaN	4.808	20	0.0961	113.2	113.2	113.2	1	NaN	3.153	24	0.32208	113.6	113.6	113.6	1	NaN	3.667	18	0.13896	112.8	112.8	112.8	1	NaN	4.592	22	0.25714	Homo sapiens	RefSeq	NM_020298.2	ILMN_21840	ABCC9	NM_020298.2	NM_020298.2		10060	110832838	NM_020298.2	ABCC9	NP_064694.2	ILMN_2366473
ABCC9	4490093	103.4	103.4	103.4	1	NaN	3.209	23	0.74416	113.2	113.2	113.2	1	NaN	2.537	33	0.21169	107.3	107.3	107.3	1	NaN	4.057	22	0.53506	100.2	100.2	100.2	1	NaN	2.822	22	0.9	98.1	98.1	98.1	1	NaN	4.481	13	0.95325	109.6	109.6	109.6	1	NaN	3.264	23	0.57532	103.2	103.2	103.2	1	NaN	3.468	20	0.65065	107.6	107.6	107.6	1	NaN	3.771	20	0.71429	101.9	101.9	101.9	1	NaN	4.292	23	0.93896	107.9	107.9	107.9	1	NaN	4.808	17	0.58961	108.3	108.3	108.3	1	NaN	5.159	21	0.33117	99.9	99.9	99.9	1	NaN	6.253	17	0.88831	Homo sapiens	RefSeq	NM_020297.1	ILMN_27550	ABCC9	NM_020297.1	NM_020297.1		10060	10947121	NM_020297.1	ABCC9	NP_064693.1	ILMN_1751453
ABCD1	4890609	277.7	277.7	277.7	1	NaN	10.474	24	0	316.1	316.1	316.1	1	NaN	14.354	30	0	288.2	288.2	288.2	1	NaN	11.642	26	0	291.6	291.6	291.6	1	NaN	14.69	23	0	276.4	276.4	276.4	1	NaN	6.666	24	0	287.2	287.2	287.2	1	NaN	11.092	25	0	268.3	268.3	268.3	1	NaN	12.18	24	0	277.3	277.3	277.3	1	NaN	8.409	29	0	289.1	289.1	289.1	1	NaN	6.667	17	0	236.7	236.7	236.7	1	NaN	5.935	22	0	211.9	211.9	211.9	1	NaN	7.222	24	0	275.2	275.2	275.2	1	NaN	14.697	17	0	Homo sapiens	RefSeq	NM_000033.2	ILMN_8117	ABCD1	NM_000033.2	NM_000033.2		215	7262392	NM_000033.2	ABCD1	NP_000024.2	ILMN_1772189
ABCD2	2940709	109.8	109.8	109.8	1	NaN	2.911	26	0.38312	111.2	111.2	111.2	1	NaN	3.835	16	0.28182	111.4	111.4	111.4	1	NaN	7.22	12	0.30649	108.7	108.7	108.7	1	NaN	4.179	22	0.44935	114.8	114.8	114.8	1	NaN	4.087	20	0.1974	104.1	104.1	104.1	1	NaN	3.97	13	0.82987	107	107	107	1	NaN	4.05	24	0.41039	105.9	105.9	105.9	1	NaN	3.206	21	0.79221	111.5	111.5	111.5	1	NaN	4.93	21	0.51299	117.5	117.5	117.5	1	NaN	6.049	26	0.18831	107.9	107.9	107.9	1	NaN	4.97	19	0.34545	107.4	107.4	107.4	1	NaN	3.508	21	0.53247	Homo sapiens	RefSeq	NM_005164.2	ILMN_14778	ABCD2	NM_005164.2	NM_005164.2		225	21536379	NM_005164.2	ABCD2	NP_005155.1	ILMN_1652959
ABCD2	4850541	104.6	104.6	104.6	1	NaN	3.765	23	0.67662	100.2	100.2	100.2	1	NaN	3.219	24	0.89221	106.7	106.7	106.7	1	NaN	4.087	20	0.57532	92.4	92.4	92.4	1	NaN	4.803	17	0.9987	99.3	99.3	99.3	1	NaN	3.52	19	0.93766	100.6	100.6	100.6	1	NaN	3.586	28	0.95325	96.1	96.1	96.1	1	NaN	2.036	20	0.95325	110.6	110.6	110.6	1	NaN	4.478	17	0.51818	112.1	112.1	112.1	1	NaN	3.98	20	0.48961	104.7	104.7	104.7	1	NaN	3.25	15	0.75325	98.1	98.1	98.1	1	NaN	3.522	21	0.91429	102.5	102.5	102.5	1	NaN	4.394	20	0.78571	Homo sapiens	RefSeq	NM_005164.2	ILMN_168880	ABCD2	NM_005164.2	NM_005164.2		225	21536379	NM_005164.2	ABCD2	NP_005155.1	ILMN_2198897
ABCD3	1580736	160	160	160	1	NaN	7.558	24	0	166.4	166.4	166.4	1	NaN	5.329	22	0	177.8	177.8	177.8	1	NaN	6.565	22	0	170.4	170.4	170.4	1	NaN	5.475	25	0	179.7	179.7	179.7	1	NaN	7.318	17	0	195.2	195.2	195.2	1	NaN	8.552	20	0	209.1	209.1	209.1	1	NaN	5.563	16	0	208.8	208.8	208.8	1	NaN	13.53	11	0	191.8	191.8	191.8	1	NaN	2.872	12	0	183.4	183.4	183.4	1	NaN	8.384	18	0	176.8	176.8	176.8	1	NaN	6.628	27	0	241.3	241.3	241.3	1	NaN	12.665	19	0	Homo sapiens	RefSeq	NM_002858.2	ILMN_5991	ABCD3	NM_002858.2	NM_002858.2		5825	10947125	NM_002858.2	ABCD3	NP_002849.1	ILMN_1674032
ABCD4	1430301	101.8	101.8	101.8	1	NaN	3.435	17	0.82727	102.7	102.7	102.7	1	NaN	4.4	24	0.76623	106.7	106.7	106.7	1	NaN	4.367	21	0.56883	102.1	102.1	102.1	1	NaN	3.015	26	0.81818	102.1	102.1	102.1	1	NaN	3.138	15	0.85974	110.3	110.3	110.3	1	NaN	4.358	21	0.52857	105.6	105.6	105.6	1	NaN	4.596	20	0.49481	119.8	119.8	119.8	1	NaN	3.403	27	0.15455	117.5	117.5	117.5	1	NaN	3.939	26	0.21818	111.9	111.9	111.9	1	NaN	4.103	17	0.37922	105	105	105	1	NaN	3.851	21	0.51558	105.7	105.7	105.7	1	NaN	3.679	18	0.62597	Homo sapiens	RefSeq	NM_020326.2	ILMN_12705	ABCD4	NM_020326.2	NM_020326.2		5826	21536380	NM_020326.2	ABCD4	NP_064731.1	ILMN_1737656
ABCD4	3130209	108.3	108.3	108.3	1	NaN	4.079	14	0.47792	102.9	102.9	102.9	1	NaN	4.366	11	0.75974	103.2	103.2	103.2	1	NaN	4.343	12	0.78442	112.7	112.7	112.7	1	NaN	4.099	19	0.24935	110.7	110.7	110.7	1	NaN	4.463	19	0.35974	108.5	108.5	108.5	1	NaN	3.474	21	0.64675	103.6	103.6	103.6	1	NaN	4.737	10	0.62468	101.5	101.5	101.5	1	NaN	2.954	10	0.93377	110.7	110.7	110.7	1	NaN	3.443	20	0.56623	115.6	115.6	115.6	1	NaN	4.77	15	0.23247	108.7	108.7	108.7	1	NaN	3.191	29	0.30519	114.8	114.8	114.8	1	NaN	3.735	22	0.2	Homo sapiens	RefSeq	NR_003256.1	ILMN_177951	ABCD4	NR_003256.1	NR_003256.1		5826	117422440	NR_003256.1	ABCD4		ILMN_2343917
ABCD4	6420427	116.1	116.1	116.1	1	NaN	4.755	25	0.16104	109.4	109.4	109.4	1	NaN	3.875	12	0.36494	114.5	114.5	114.5	1	NaN	4.126	16	0.1961	113.4	113.4	113.4	1	NaN	5.047	19	0.22338	107.1	107.1	107.1	1	NaN	4.443	20	0.58052	112.4	112.4	112.4	1	NaN	4.404	10	0.41948	102.9	102.9	102.9	1	NaN	4.079	14	0.66623	128.3	128.3	128.3	1	NaN	2.429	12	0.03766	121.1	121.1	121.1	1	NaN	4.323	22	0.12468	115.5	115.5	115.5	1	NaN	4.252	18	0.23377	110.6	110.6	110.6	1	NaN	2.851	26	0.22208	109.1	109.1	109.1	1	NaN	4.351	9	0.43247	Homo sapiens	RefSeq	NM_020325.1	ILMN_10234	ABCD4	NM_020325.1	NM_020325.1		5826	10947130	NM_020325.1	ABCD4	NP_064730.1	ILMN_1746032
ABCD4	7200102	106.8	106.8	106.8	1	NaN	3.883	22	0.55065	109.9	109.9	109.9	1	NaN	2.923	29	0.34675	118.9	118.9	118.9	1	NaN	4.316	31	0.10909	111.3	111.3	111.3	1	NaN	3.021	33	0.31558	106.7	106.7	106.7	1	NaN	2.994	16	0.5987	124.4	124.4	124.4	1	NaN	4.139	23	0.05974	107.5	107.5	107.5	1	NaN	4.571	17	0.38701	114.5	114.5	114.5	1	NaN	2.998	21	0.32338	121.3	121.3	121.3	1	NaN	5.743	16	0.11688	113.1	113.1	113.1	1	NaN	5.331	19	0.32468	101.6	101.6	101.6	1	NaN	4.466	16	0.72597	111.5	111.5	111.5	1	NaN	4.229	17	0.31948	Homo sapiens	RefSeq	NM_020323.1	ILMN_2251	ABCD4	NM_020323.1	NM_020323.1		5826	10947126	NM_020323.1	ABCD4	NP_064719.1	ILMN_1651501
ABCE1	1090543	312.7	312.7	312.7	1	NaN	14.61	25	0	384.9	384.9	384.9	1	NaN	19.189	11	0	427.2	427.2	427.2	1	NaN	14.409	24	0	437.5	437.5	437.5	1	NaN	18.885	25	0	361.2	361.2	361.2	1	NaN	13.353	26	0	427.2	427.2	427.2	1	NaN	17.138	21	0	580.8	580.8	580.8	1	NaN	25.18	22	0	588.3	588.3	588.3	1	NaN	16.872	23	0	376.4	376.4	376.4	1	NaN	10.187	18	0	432.3	432.3	432.3	1	NaN	29.58	19	0	504.9	504.9	504.9	1	NaN	16.545	17	0	754.7	754.7	754.7	1	NaN	42.796	19	0	Homo sapiens	RefSeq	NM_001040876.1	ILMN_180762	ABCE1	NM_001040876.1	NM_001040876.1		6059	108773783	NM_001040876.1	ABCE1	NP_001035809.1	ILMN_2330267
ABCE1	5310152	224.8	224.8	224.8	1	NaN	4.496	21	0	300.8	300.8	300.8	1	NaN	17.767	21	0	318.8	318.8	318.8	1	NaN	7.301	20	0	321.5	321.5	321.5	1	NaN	18.529	28	0	290.6	290.6	290.6	1	NaN	9.148	25	0	289.3	289.3	289.3	1	NaN	15.301	21	0	411.9	411.9	411.9	1	NaN	13.423	23	0	508	508	508	1	NaN	18.552	25	0	332.3	332.3	332.3	1	NaN	11.614	20	0	349.8	349.8	349.8	1	NaN	19.205	19	0	343	343	343	1	NaN	11.045	26	0	635.8	635.8	635.8	1	NaN	34.098	14	0	Homo sapiens	RefSeq	NM_002940.1	ILMN_180762	ABCE1	NM_001040876.1	NM_001040876.1		6059	108773783	NM_001040876.1	ABCE1	NP_001035809.1	ILMN_1676846
ABCF1	2190273	565.7	565.7	565.7	1	NaN	19.426	24	0	689.4	689.4	689.4	1	NaN	43.591	13	0	612.1	612.1	612.1	1	NaN	19.613	20	0	675.6	675.6	675.6	1	NaN	25.066	22	0	708	708	708	1	NaN	31.589	19	0	630.4	630.4	630.4	1	NaN	25.253	23	0	718.5	718.5	718.5	1	NaN	24.698	23	0	789.5	789.5	789.5	1	NaN	33.342	24	0	662	662	662	1	NaN	43.101	9	0	640.9	640.9	640.9	1	NaN	19.24	19	0	614.3	614.3	614.3	1	NaN	20.314	25	0	755.1	755.1	755.1	1	NaN	35.865	21	0	Homo sapiens	RefSeq	NM_001025091.1	ILMN_179040	ABCF1	NM_001025091.1	NM_001025091.1		23	69354670	NM_001025091.1	ABCF1	NP_001020262.1	ILMN_2392635
ABCF1	7380113	2402.3	2402.3	2402.3	1	NaN	90.561	16	0	2203.1	2203.1	2203.1	1	NaN	64.981	18	0	2338.5	2338.5	2338.5	1	NaN	76.837	21	0	2473.9	2473.9	2473.9	1	NaN	69.614	18	0	2231.1	2231.1	2231.1	1	NaN	72.157	18	0	2289	2289	2289	1	NaN	83.257	18	0	2127.7	2127.7	2127.7	1	NaN	56.098	25	0	2674.7	2674.7	2674.7	1	NaN	67.168	23	0	2210.8	2210.8	2210.8	1	NaN	60.025	23	0	2077.3	2077.3	2077.3	1	NaN	74.409	25	0	2005.6	2005.6	2005.6	1	NaN	80.929	16	0	2209.4	2209.4	2209.4	1	NaN	66.212	29	0	Homo sapiens	RefSeq	NM_001090.2	ILMN_179040	ABCF1	NM_001025091.1	NM_001025091.1		23	69354670	NM_001025091.1	ABCF1	NP_001020262.1	ILMN_1763875
ABCF2	2230039	107.8	107.8	107.8	1	NaN	2.936	27	0.49351	109.9	109.9	109.9	1	NaN	4.675	24	0.34675	103.4	103.4	103.4	1	NaN	2.808	9	0.77662	110.2	110.2	110.2	1	NaN	2.655	23	0.36623	112.8	112.8	112.8	1	NaN	4.392	24	0.26494	120	120	120	1	NaN	4.857	25	0.13377	109	109	109	1	NaN	4.539	18	0.3013	111.7	111.7	111.7	1	NaN	4.079	23	0.46104	107.9	107.9	107.9	1	NaN	2.756	15	0.70779	117.2	117.2	117.2	1	NaN	3.731	16	0.19351	98.5	98.5	98.5	1	NaN	2.5	25	0.89091	108.8	108.8	108.8	1	NaN	3.508	31	0.44805	Homo sapiens	RefSeq	NM_005692.3	ILMN_14116	ABCF2	NM_005692.3	NM_005692.3		10061	27881504	NM_005692.3	ABCF2	NP_005683.2	ILMN_2284941
ABCF2	5420142	268.3	268.3	268.3	1	NaN	9.95	21	0	312.8	312.8	312.8	1	NaN	13.751	20	0	337.4	337.4	337.4	1	NaN	14.151	22	0	401.4	401.4	401.4	1	NaN	23.492	25	0	264.8	264.8	264.8	1	NaN	9.236	24	0	339.5	339.5	339.5	1	NaN	12.266	26	0	393.5	393.5	393.5	1	NaN	16.254	23	0	421.8	421.8	421.8	1	NaN	16.069	28	0	324.5	324.5	324.5	1	NaN	18.637	16	0	331.8	331.8	331.8	1	NaN	10.988	22	0	349.1	349.1	349.1	1	NaN	12.931	23	0	445.8	445.8	445.8	1	NaN	20.721	20	0	Homo sapiens	RefSeq	NM_005692.3	ILMN_14116	ABCF2	NM_005692.3	NM_005692.3		10061	27881504	NM_005692.3	ABCF2	NP_005683.2	ILMN_1781999
ABCF2	7100039	115.7	115.7	115.7	1	NaN	3.436	25	0.17013	131	131	131	1	NaN	5.968	20	0.01039	131.3	131.3	131.3	1	NaN	3.638	18	0.01558	128.4	128.4	128.4	1	NaN	4.694	17	0.02597	125.4	125.4	125.4	1	NaN	4.533	27	0.03636	129.6	129.6	129.6	1	NaN	3.836	27	0.03247	134.2	134.2	134.2	1	NaN	6.172	18	0.0013	146.2	146.2	146.2	1	NaN	6.076	24	0.0013	135.5	135.5	135.5	1	NaN	2.871	23	0.00909	137.7	137.7	137.7	1	NaN	4.189	18	0.0039	130.1	130.1	130.1	1	NaN	5.791	19	0.01039	146.3	146.3	146.3	1	NaN	5.088	17	0.0039	Homo sapiens	RefSeq	NM_007189.1	ILMN_14954	ABCF2	NM_007189.1	NM_007189.1		10061	27881505	NM_007189.1	ABCF2	NP_009120.1	ILMN_1669201
ABCF3	4560689	172.1	172.1	172.1	1	NaN	7.182	29	0	183.5	183.5	183.5	1	NaN	9.671	17	0	168.4	168.4	168.4	1	NaN	6.177	21	0	204.4	204.4	204.4	1	NaN	8.97	26	0	174.3	174.3	174.3	1	NaN	9.971	13	0	181.1	181.1	181.1	1	NaN	6.52	19	0	210.2	210.2	210.2	1	NaN	9.623	26	0	216.4	216.4	216.4	1	NaN	6.322	26	0	182.1	182.1	182.1	1	NaN	9.646	17	0	191.6	191.6	191.6	1	NaN	9.94	21	0	185.6	185.6	185.6	1	NaN	6.931	26	0	211.1	211.1	211.1	1	NaN	8.327	23	0	Homo sapiens	RefSeq	NM_018358.1	ILMN_7798	ABCF3	NM_018358.2	NM_018358.2		55324	148612852	NM_018358.2	ABCF3	NP_060828.2	ILMN_1810085
ABCG1	3440292	117.9	117.9	117.9	1	NaN	7.347	14	0.12597	119.9	119.9	119.9	1	NaN	6.316	19	0.07922	112.5	112.5	112.5	1	NaN	3.941	13	0.26234	113.6	113.6	113.6	1	NaN	3.884	16	0.21039	124.1	124.1	124.1	1	NaN	5.728	12	0.04156	118.4	118.4	118.4	1	NaN	4.74	19	0.16104	118.2	118.2	118.2	1	NaN	5.185	22	0.05195	118.2	118.2	118.2	1	NaN	4.216	23	0.1961	121.1	121.1	121.1	1	NaN	5.973	14	0.12468	127.9	127.9	127.9	1	NaN	7.951	15	0.03506	117.3	117.3	117.3	1	NaN	4.633	18	0.06104	109.6	109.6	109.6	1	NaN	4.18	20	0.40649	Homo sapiens	RefSeq	NM_207627.1	ILMN_6973	ABCG1	NM_207627.1	NM_207627.1		9619	46592963	NM_207627.1	ABCG1	NP_997510.1	ILMN_2262362
ABCG1	4290020	117.2	117.2	117.2	1	NaN	5.345	17	0.13896	117.3	117.3	117.3	1	NaN	3.3	16	0.12468	126.6	126.6	126.6	1	NaN	7.131	15	0.03247	117	117	117	1	NaN	4.192	13	0.11948	129.7	129.7	129.7	1	NaN	7.02	19	0.01688	124.4	124.4	124.4	1	NaN	3.635	17	0.05974	114.7	114.7	114.7	1	NaN	4.546	15	0.1039	134.8	134.8	134.8	1	NaN	3.132	20	0.01688	143.1	143.1	143.1	1	NaN	8.701	16	0.0026	116.8	116.8	116.8	1	NaN	4.513	14	0.2013	117.1	117.1	117.1	1	NaN	4.648	20	0.06494	110.2	110.2	110.2	1	NaN	6.119	12	0.37792	Homo sapiens	RefSeq	NM_207630.1	ILMN_168664	ABCG1	NM_207630.1	NM_207630.1		9619	46592983	NM_207630.1	ABCG1	NP_997513.1	ILMN_1743638
ABCG1	4540091	1088.2	1088.2	1088.2	1	NaN	31.508	25	0	791.2	791.2	791.2	1	NaN	41.675	22	0	807.9	807.9	807.9	1	NaN	31.969	21	0	876.4	876.4	876.4	1	NaN	41.598	16	0	1418.8	1418.8	1418.8	1	NaN	52.526	20	0	1058.2	1058.2	1058.2	1	NaN	61.83	22	0	764.1	764.1	764.1	1	NaN	25.692	27	0	1166.2	1166.2	1166.2	1	NaN	82.216	22	0	1193.4	1193.4	1193.4	1	NaN	42.331	22	0	983.1	983.1	983.1	1	NaN	51.462	18	0	888.1	888.1	888.1	1	NaN	36.162	16	0	1048	1048	1048	1	NaN	62.443	19	0	Homo sapiens	RefSeq	NM_207629.1	ILMN_8619	ABCG1	NM_207629.1	NM_207629.1		9619	46592977	NM_207629.1	ABCG1	NP_997512.1	ILMN_1658176
ABCG1	5860377	1048.8	1048.8	1048.8	1	NaN	34.204	19	0	1041.7	1041.7	1041.7	1	NaN	34.559	27	0	415.4	415.4	415.4	1	NaN	18.128	25	0	498.5	498.5	498.5	1	NaN	17.815	28	0	1330.4	1330.4	1330.4	1	NaN	52.941	23	0	1239.5	1239.5	1239.5	1	NaN	27.917	23	0	630	630	630	1	NaN	15.31	27	0	731.9	731.9	731.9	1	NaN	25.964	28	0	1256.3	1256.3	1256.3	1	NaN	31.266	38	0	1114.4	1114.4	1114.4	1	NaN	45.758	17	0	490.1	490.1	490.1	1	NaN	16.684	25	0	630.3	630.3	630.3	1	NaN	17.305	26	0	Homo sapiens	RefSeq	NM_016818.2	ILMN_17587	ABCG1	NM_016818.2	NM_016818.2		9619	46592897	NM_016818.2	ABCG1	NP_058198.2	ILMN_2329927
ABCG1	6060377	2258.7	2258.7	2258.7	1	NaN	78.652	26	0	2466	2466	2466	1	NaN	35.452	26	0	966	966	966	1	NaN	41.591	17	0	1128.3	1128.3	1128.3	1	NaN	30.898	23	0	2861	2861	2861	1	NaN	97.618	15	0	2420.1	2420.1	2420.1	1	NaN	51.232	34	0	1242.3	1242.3	1242.3	1	NaN	34.565	22	0	1530.9	1530.9	1530.9	1	NaN	36.649	26	0	2535.5	2535.5	2535.5	1	NaN	50.37	24	0	2259	2259	2259	1	NaN	52.008	25	0	952.9	952.9	952.9	1	NaN	29.741	17	0	1362	1362	1362	1	NaN	51.375	17	0	Homo sapiens	RefSeq	NM_004915.3	ILMN_17587	ABCG1	NM_016818.2	NM_016818.2		9619	46592897	NM_016818.2	ABCG1	NP_058198.2	ILMN_1794782
ABCG1	6450059	124.7	124.7	124.7	1	NaN	7.214	21	0.03766	121.1	121.1	121.1	1	NaN	4.537	18	0.06234	119.1	119.1	119.1	1	NaN	5.61	15	0.1013	115.8	115.8	115.8	1	NaN	3.927	18	0.15325	119.3	119.3	119.3	1	NaN	1.394	9	0.1013	111.9	111.9	111.9	1	NaN	3.951	19	0.43506	109.6	109.6	109.6	1	NaN	4.633	20	0.27403	116.2	116.2	116.2	1	NaN	4.106	25	0.26234	122.3	122.3	122.3	1	NaN	5.693	24	0.0961	117	117	117	1	NaN	5.81	10	0.1987	116.5	116.5	116.5	1	NaN	9.447	10	0.07143	120.6	120.6	120.6	1	NaN	7.613	14	0.07403	Homo sapiens	RefSeq	NM_207174.1	ILMN_5921	ABCG1	NM_207174.1	NM_207174.1		9619	46592955	NM_207174.1	ABCG1	NP_997057.1	ILMN_1695968
